calculation_id,application_id,calculation_name,input_fields,formula_version,result,units,calculated_at,policy_context,expected_interpretation
APP-000070-CALC-18,APP-000070,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000070-CALC-19,APP-000070,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000070-CALC-20,APP-000070,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.2658,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000070-CALC-21,APP-000070,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.18,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000070-CALC-22,APP-000070,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000071-CALC-01,APP-000071,gross_monthly_income,income.annual_amount,v1.0.0,13350.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000071-CALC-02,APP-000071,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,13350.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000071-CALC-03,APP-000071,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2803.06,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000071-CALC-04,APP-000071,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3738.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000071-CALC-05,APP-000071,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2100,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000071-CALC-06,APP-000071,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2800,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000071-CALC-07,APP-000071,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,9612.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000071-CALC-08,APP-000071,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000071-CALC-09,APP-000071,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000071-CALC-10,APP-000071,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000071-CALC-11,APP-000071,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,129000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000071-CALC-12,APP-000071,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.3000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000071-CALC-13,APP-000071,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,125021.93,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000071-CALC-14,APP-000071,funds_to_close_available,assets.eligible_close_amount,v1.0.0,160901.10,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000071-CALC-15,APP-000071,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000071-CALC-16,APP-000071,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,44848.96,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000071-CALC-17,APP-000071,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,16.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000071-CALC-18,APP-000071,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000071-CALC-19,APP-000071,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,97,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000071-CALC-20,APP-000071,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.1364,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000071-CALC-21,APP-000071,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,1.88,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000071-CALC-22,APP-000071,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,776,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000072-CALC-01,APP-000072,gross_monthly_income,income.annual_amount,v1.0.0,8858.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000072-CALC-02,APP-000072,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,8858.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000072-CALC-03,APP-000072,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3011.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000072-CALC-04,APP-000072,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3454.75,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000072-CALC-05,APP-000072,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3399,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000072-CALC-06,APP-000072,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3900,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000072-CALC-07,APP-000072,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5403.58,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000072-CALC-08,APP-000072,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000072-CALC-09,APP-000072,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000072-CALC-10,APP-000072,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000072-CALC-11,APP-000072,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,84000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000072-CALC-12,APP-000072,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000072-CALC-13,APP-000072,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,89207.75,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000072-CALC-14,APP-000072,funds_to_close_available,assets.eligible_close_amount,v1.0.0,98842.95,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000072-CALC-15,APP-000072,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000072-CALC-16,APP-000072,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,12044.00,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000072-CALC-17,APP-000072,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,4.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000072-CALC-18,APP-000072,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000072-CALC-19,APP-000072,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000072-CALC-20,APP-000072,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.8182,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000072-CALC-21,APP-000072,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.16,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000072-CALC-22,APP-000072,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,710,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000073-CALC-01,APP-000073,gross_monthly_income,income.annual_amount,v1.0.0,10850.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000073-CALC-02,APP-000073,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,10850.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000073-CALC-03,APP-000073,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3146.01,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000073-CALC-04,APP-000073,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4231.50,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000073-CALC-05,APP-000073,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000073-CALC-06,APP-000073,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3900,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000073-CALC-07,APP-000073,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,6618.50,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000073-CALC-08,APP-000073,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8500,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000073-CALC-09,APP-000073,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8500,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000073-CALC-10,APP-000073,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8500,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000073-CALC-11,APP-000073,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,66000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000073-CALC-12,APP-000073,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.1500,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000073-CALC-13,APP-000073,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,70954.76,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000073-CALC-14,APP-000073,funds_to_close_available,assets.eligible_close_amount,v1.0.0,86055.61,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000073-CALC-15,APP-000073,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000073-CALC-16,APP-000073,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,18876.06,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000073-CALC-17,APP-000073,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,6.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000073-CALC-18,APP-000073,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000073-CALC-19,APP-000073,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000073-CALC-20,APP-000073,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.0989,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000073-CALC-21,APP-000073,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.87,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000073-CALC-22,APP-000073,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,728,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000074-CALC-01,APP-000074,gross_monthly_income,income.annual_amount,v1.0.0,11475.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000074-CALC-02,APP-000074,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,11475.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000074-CALC-03,APP-000074,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3328.78,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000074-CALC-04,APP-000074,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4245.75,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000074-CALC-05,APP-000074,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000074-CALC-06,APP-000074,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3700,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
