evaluation_id,application_id,rule_id,policy_id,policy_version,policy_effective_date,source_category,severity,outcome,observed_value,comparator,threshold_value,input_fields,requires_human_review,reason
APP-000070-EVAL-024,APP-000070,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000070-EVAL-025,APP-000070,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000071-EVAL-001,APP-000071,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000071-EVAL-002,APP-000071,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000071-EVAL-003,APP-000071,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000071-EVAL-004,APP-000071,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,301000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
APP-000071-EVAL-005,APP-000071,PRP-ELG-001,POL-PRP-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,single_family_detached/1,in,"1-4 units, eligible type",properties.property_type|properties.units,false,Property type 'single_family_detached' with 1 unit(s) is eligible.
APP-000071-EVAL-006,APP-000071,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.7000,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 70.00% against the primary_residence limit of 97.00% for this programme.
APP-000071-EVAL-007,APP-000071,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,776,>=,620,credit_profiles.representative_score,false,Representative score 776 against the applicable floor of 620.
APP-000071-EVAL-008,APP-000071,CRD-SCR-004,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,21,<=,90,credit_profiles.report_date,false,Credit report is 21 days old against the 90-day window in force on the as-of date.
APP-000071-EVAL-009,APP-000071,CRD-SCR-007,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1,<,4,credit_profiles.recent_inquiries_90d,false,"1 inquiries in the 90-day lookback, below the explanation trigger."
APP-000071-EVAL-010,APP-000071,CRD-DLQ-001,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,credit_accounts.housing_late_history,false,No housing payment 30 or more days past due in the last 12 months.
APP-000071-EVAL-011,APP-000071,CRD-DLQ-003,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2800,<=,0.8,underwriting_calculations.credit_utilization,false,Revolving utilisation 28.00% is within the risk-note threshold.
APP-000071-EVAL-012,APP-000071,EMP-CNT-001,POL-EMP-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,120,>=,24,employment.start_date,false,Employment history of 120 months meets the 24-month requirement.
APP-000071-EVAL-013,APP-000071,DTI-CONV-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.2800,<=,0.43,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income|underwriting_calculations.back_end_dti,false,Back-end debt-to-income 28.00% against the applicable limit of 43.00%.
APP-000071-EVAL-014,APP-000071,DTI-CONV-002,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2100,<=,0.38,underwriting_calculations.front_end_dti,false,Housing ratio 21.00% recorded; this measure is advisory on this programme.
APP-000071-EVAL-015,APP-000071,DTI-CALC-003,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,9612.00,,,underwriting_calculations.residual_income_monthly,false,"Monthly disposable income 9,612.00 recorded alongside the ratio."
APP-000071-EVAL-016,APP-000071,AST-FTC-003,POL-AST-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,160901.10,>=,125021.93,underwriting_calculations.funds_to_close_required|underwriting_calculations.funds_to_close_available,false,"Eligible funds available 160,901.10 against 125,021.93 required at settlement."
APP-000071-EVAL-017,APP-000071,AST-RSV-002,POL-AST-003,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,16.00,>=,0,underwriting_calculations.post_close_reserves|underwriting_calculations.months_reserves,false,"Post-closing reserves of 16.00 months against the 0-month requirement for this occupancy, leverage and affordability profile."
APP-000071-EVAL-018,APP-000071,VAL-APR-001,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,full_appraisal,==,full_appraisal,appraisals.valuation_method,false,Valuation method 'full_appraisal' satisfies the requirement for this transaction.
APP-000071-EVAL-019,APP-000071,VAL-APR-003,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,24,<=,120,appraisals.appraisal_date,false,"Valuation is 24 days old, within the 120-day window."
APP-000071-EVAL-020,APP-000071,DOC-REQ-003,POL-DOC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1.0000,==,1.0000,documents,false,Document completeness 100.00% (0 of 0 required documents received and current).
APP-000071-EVAL-021,APP-000071,GEN-ELG-005,POL-GEN-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0,==,0,rule_evaluations|documents,false,"Every rule in scope had the inputs it needed, so none evaluated to INDETERMINATE."
APP-000071-EVAL-022,APP-000071,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000071-EVAL-023,APP-000071,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000072-EVAL-001,APP-000072,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000072-EVAL-002,APP-000072,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000072-EVAL-003,APP-000072,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000072-EVAL-004,APP-000072,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,336000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
APP-000072-EVAL-005,APP-000072,PRP-ELG-001,POL-PRP-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,single_family_detached/1,in,"1-4 units, eligible type",properties.property_type|properties.units,false,Property type 'single_family_detached' with 1 unit(s) is eligible.
APP-000072-EVAL-006,APP-000072,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.8000,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 80.00% against the primary_residence limit of 97.00% for this programme.
APP-000072-EVAL-007,APP-000072,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,710,>=,620,credit_profiles.representative_score,false,Representative score 710 against the applicable floor of 620.
APP-000072-EVAL-008,APP-000072,CRD-SCR-004,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,21,<=,90,credit_profiles.report_date,false,Credit report is 21 days old against the 90-day window in force on the as-of date.
APP-000072-EVAL-009,APP-000072,CRD-SCR-007,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1,<,4,credit_profiles.recent_inquiries_90d,false,"1 inquiries in the 90-day lookback, below the explanation trigger."
APP-000072-EVAL-010,APP-000072,CRD-DLQ-001,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,credit_accounts.housing_late_history,false,No housing payment 30 or more days past due in the last 12 months.
APP-000072-EVAL-011,APP-000072,CRD-DLQ-003,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2800,<=,0.8,underwriting_calculations.credit_utilization,false,Revolving utilisation 28.00% is within the risk-note threshold.
APP-000072-EVAL-012,APP-000072,EMP-CNT-001,POL-EMP-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,60,>=,24,employment.start_date,false,Employment history of 60 months meets the 24-month requirement.
APP-000072-EVAL-013,APP-000072,DTI-CONV-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.3900,<=,0.43,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income|underwriting_calculations.back_end_dti,false,Back-end debt-to-income 39.00% against the applicable limit of 43.00%.
APP-000072-EVAL-014,APP-000072,DTI-CONV-002,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.3399,<=,0.38,underwriting_calculations.front_end_dti,false,Housing ratio 33.99% recorded; this measure is advisory on this programme.
APP-000072-EVAL-015,APP-000072,DTI-CALC-003,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,5403.58,,,underwriting_calculations.residual_income_monthly,false,"Monthly disposable income 5,403.58 recorded alongside the ratio."
APP-000072-EVAL-016,APP-000072,AST-FTC-003,POL-AST-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,98842.95,>=,89207.75,underwriting_calculations.funds_to_close_required|underwriting_calculations.funds_to_close_available,false,"Eligible funds available 98,842.95 against 89,207.75 required at settlement."
APP-000072-EVAL-017,APP-000072,AST-RSV-002,POL-AST-003,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,4.00,>=,0,underwriting_calculations.post_close_reserves|underwriting_calculations.months_reserves,false,"Post-closing reserves of 4.00 months against the 0-month requirement for this occupancy, leverage and affordability profile."
APP-000072-EVAL-018,APP-000072,VAL-APR-001,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,full_appraisal,==,full_appraisal,appraisals.valuation_method,false,Valuation method 'full_appraisal' satisfies the requirement for this transaction.
APP-000072-EVAL-019,APP-000072,VAL-APR-003,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,24,<=,120,appraisals.appraisal_date,false,"Valuation is 24 days old, within the 120-day window."
APP-000072-EVAL-020,APP-000072,DOC-REQ-003,POL-DOC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1.0000,==,1.0000,documents,false,Document completeness 100.00% (0 of 0 required documents received and current).
APP-000072-EVAL-021,APP-000072,GEN-ELG-005,POL-GEN-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0,==,0,rule_evaluations|documents,false,"Every rule in scope had the inputs it needed, so none evaluated to INDETERMINATE."
APP-000072-EVAL-022,APP-000072,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000072-EVAL-023,APP-000072,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000073-EVAL-001,APP-000073,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000073-EVAL-002,APP-000073,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000073-EVAL-003,APP-000073,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000073-EVAL-004,APP-000073,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,374000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
APP-000073-EVAL-005,APP-000073,PRP-ELG-001,POL-PRP-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,two_to_four_unit/2,in,"1-4 units, eligible type",properties.property_type|properties.units,false,Property type 'two_to_four_unit' with 2 unit(s) is eligible.
APP-000073-EVAL-006,APP-000073,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.8500,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 85.00% against the primary_residence limit of 97.00% for this programme.
APP-000073-EVAL-007,APP-000073,CONV-PUR-003,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0.8500,>,0.80,underwriting_calculations.ltv|loans.monthly_mi,false,Mortgage insurance is required above 80 percent leverage and its premium is included in the qualifying housing expense.
APP-000073-EVAL-008,APP-000073,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,728,>=,620,credit_profiles.representative_score,false,Representative score 728 against the applicable floor of 620.
APP-000073-EVAL-009,APP-000073,CRD-SCR-004,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,21,<=,90,credit_profiles.report_date,false,Credit report is 21 days old against the 90-day window in force on the as-of date.
APP-000073-EVAL-010,APP-000073,CRD-SCR-007,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1,<,4,credit_profiles.recent_inquiries_90d,false,"1 inquiries in the 90-day lookback, below the explanation trigger."
APP-000073-EVAL-011,APP-000073,CRD-DLQ-001,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,credit_accounts.housing_late_history,false,No housing payment 30 or more days past due in the last 12 months.
APP-000073-EVAL-012,APP-000073,CRD-DLQ-003,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2800,<=,0.8,underwriting_calculations.credit_utilization,false,Revolving utilisation 28.00% is within the risk-note threshold.
APP-000073-EVAL-013,APP-000073,EMP-CNT-001,POL-EMP-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,60,>=,24,employment.start_date,false,Employment history of 60 months meets the 24-month requirement.
APP-000073-EVAL-014,APP-000073,DTI-CONV-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.3900,<=,0.43,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income|underwriting_calculations.back_end_dti,false,Back-end debt-to-income 39.00% against the applicable limit of 43.00%.
APP-000073-EVAL-015,APP-000073,DTI-CONV-002,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2900,<=,0.38,underwriting_calculations.front_end_dti,false,Housing ratio 29.00% recorded; this measure is advisory on this programme.
APP-000073-EVAL-016,APP-000073,DTI-CALC-003,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,6618.50,,,underwriting_calculations.residual_income_monthly,false,"Monthly disposable income 6,618.50 recorded alongside the ratio."
APP-000073-EVAL-017,APP-000073,AST-FTC-003,POL-AST-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,86055.61,>=,70954.76,underwriting_calculations.funds_to_close_required|underwriting_calculations.funds_to_close_available,false,"Eligible funds available 86,055.61 against 70,954.76 required at settlement."
APP-000073-EVAL-018,APP-000073,AST-RSV-002,POL-AST-003,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,6.00,>=,0,underwriting_calculations.post_close_reserves|underwriting_calculations.months_reserves,false,"Post-closing reserves of 6.00 months against the 0-month requirement for this occupancy, leverage and affordability profile."
APP-000073-EVAL-019,APP-000073,VAL-APR-001,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,full_appraisal,==,full_appraisal,appraisals.valuation_method,false,Valuation method 'full_appraisal' satisfies the requirement for this transaction.
APP-000073-EVAL-020,APP-000073,VAL-APR-003,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,24,<=,120,appraisals.appraisal_date,false,"Valuation is 24 days old, within the 120-day window."
APP-000073-EVAL-021,APP-000073,DOC-REQ-003,POL-DOC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1.0000,==,1.0000,documents,false,Document completeness 100.00% (0 of 0 required documents received and current).
APP-000073-EVAL-022,APP-000073,GEN-ELG-005,POL-GEN-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0,==,0,rule_evaluations|documents,false,"Every rule in scope had the inputs it needed, so none evaluated to INDETERMINATE."
APP-000073-EVAL-023,APP-000073,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000073-EVAL-024,APP-000073,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000074-EVAL-001,APP-000074,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000074-EVAL-002,APP-000074,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000074-EVAL-003,APP-000074,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000074-EVAL-004,APP-000074,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,396000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
